id,loc,x,y,date,n_detections
A69-1602-9721,SB-10,-119.0228,33.484,2019-08-24,23
A69-1602-9721,SB-6,-119.0457167,33.468,2019-08-01,23
A69-1602-9721,SB-9,-119.0260167,33.471,2019-07-13,23
A69-1602-9721,SB-9.5,-119.02422,33.4777,2019-08-05,23
A69-1602-9723,SB-10,-119.0228,33.484,2019-08-03,23
A69-1602-9723,SB-10,-119.0228,33.484,2019-08-16,23
A69-1602-9723,SB-10,-119.0228,33.484,2019-10-04,23
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-06-16,22
A69-1602-9712,SB-10,-119.0228,33.484,2019-06-17,22
A69-1602-9712,SB-10,-119.0228,33.484,2019-07-19,22
A69-1602-9712,SB-7,-119.0418333,33.464,2018-09-02,22
A69-1602-9712,SB-7,-119.0418333,33.464,2018-09-12,22
A69-1602-9712,SB-7,-119.0418333,33.464,2018-09-20,22
A69-1602-9712,SB-7,-119.0418333,33.464,2018-10-28,22
A69-1602-9712,SB-7,-119.0418333,33.464,2018-12-13,22
A69-1602-9712,SB-7,-119.0418333,33.464,2019-03-02,22
A69-1602-9712,SB-7,-119.0418333,33.464,2019-04-17,22
A69-1602-9712,SB-7,-119.0418333,33.464,2019-05-22,22
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-09-30,22
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-08-29,22
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-10-01,22
A69-1602-9716,SB-6,-119.0457167,33.468,2019-08-27,22
A69-1602-9716,SB-9,-119.0260167,33.471,2018-10-21,22
A69-1602-9718,SB-1,-119.025,33.488,2019-08-26,22
A69-1602-9718,SB-1,-119.025,33.488,2019-09-08,22
A69-1602-9718,SB-7,-119.0418333,33.464,2018-10-07,22
A69-1602-9718,SB-8,-119.0348,33.461,2018-10-18,22
A69-1602-9718,SB-9,-119.0260167,33.471,2018-08-22,22
A69-1602-9718,SB-9,-119.0260167,33.471,2018-09-01,22
A69-1602-9718,SB-9,-119.0260167,33.471,2018-09-18,22
A69-1602-9718,SB-9,-119.0260167,33.471,2019-08-01,22
A69-1602-9719,SB-9,-119.0260167,33.471,2019-09-01,22
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-10-04,22
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-09-15,22
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-08-05,22
A69-1602-9720,SB-10,-119.0228,33.484,2019-07-12,22
A69-1602-9720,SB-10,-119.0228,33.484,2019-07-25,22
A69-1602-9720,SB-10,-119.0228,33.484,2019-08-07,22
A69-1602-9720,SB-10,-119.0228,33.484,2019-09-29,22
A69-1602-9720,SB-6,-119.0457167,33.468,2019-08-24,22
A69-1602-9720,SB-9,-119.0260167,33.471,2019-08-15,22
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-10-01,22
A69-1602-9721,Mound Inshore,-119.0193,33.4879,2019-10-01,22
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-10-02,22
A69-1602-9721,SB-7,-119.0418333,33.464,2019-07-11,22
A69-1602-9721,SB-9,-119.0260167,33.471,2019-07-21,22
A69-1602-9721,SB-9.5,-119.02422,33.4777,2019-10-15,22
A69-1602-9723,SB-1,-119.025,33.488,2019-07-09,22
A69-1602-9723,SB-1,-119.025,33.488,2019-07-31,22
A69-1602-9723,SB-1,-119.025,33.488,2019-08-21,22
A69-1602-9723,SB-10,-119.0228,33.484,2019-07-25,22
A69-1602-9723,SB-10,-119.0228,33.484,2019-08-01,22
A69-1602-9723,SB-10,-119.0228,33.484,2019-09-30,22
A69-1602-9723,SB-4,-119.04978,33.48554,2019-09-06,22
A69-1602-9723,SB-8,-119.0348,33.461,2019-09-06,22
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-07-12,21
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-07-09,21
A69-1602-9712,SB-7,-119.0418333,33.464,2018-09-07,21
A69-1602-9712,SB-7,-119.0418333,33.464,2018-12-15,21
A69-1602-9712,SB-7,-119.0418333,33.464,2019-03-10,21
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-09-08,21
A69-1602-9716,SB-10,-119.0228,33.484,2019-08-02,21
A69-1602-9716,SB-6,-119.0457167,33.468,2019-10-01,21
A69-1602-9716,SB-9,-119.0260167,33.471,2018-09-07,21
A69-1602-9718,SB-1,-119.025,33.488,2019-08-13,21
A69-1602-9718,SB-3,-119.04055,33.487,2019-08-08,21
A69-1602-9718,SB-6,-119.0457167,33.468,2019-07-19,21
A69-1602-9718,SB-6,-119.0457167,33.468,2019-08-25,21
A69-1602-9718,SB-7,-119.0418333,33.464,2018-09-28,21
A69-1602-9718,SB-9.5,-119.02422,33.4777,2019-09-14,21
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-07-16,21
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-07-30,21
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-07-02,21
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-08-11,21
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-08-15,21
A69-1602-9720,SB-10,-119.0228,33.484,2019-07-22,21
A69-1602-9720,SB-10,-119.0228,33.484,2019-08-16,21
A69-1602-9720,SB-10,-119.0228,33.484,2019-08-28,21
A69-1602-9720,SB-10,-119.0228,33.484,2019-09-30,21
A69-1602-9720,SB-10,-119.0228,33.484,2019-10-01,21
A69-1602-9720,SB-6,-119.0457167,33.468,2019-08-05,21
A69-1602-9720,SB-9,-119.0260167,33.471,2019-08-09,21
A69-1602-9720,SB-9,-119.0260167,33.471,2019-08-17,21
A69-1602-9721,Mound Inshore,-119.0193,33.4879,2019-07-24,21
A69-1602-9721,Mound Inshore,-119.0193,33.4879,2019-07-26,21
A69-1602-9721,SB-1,-119.025,33.488,2019-07-15,21
A69-1602-9721,SB-10,-119.0228,33.484,2019-08-14,21
A69-1602-9721,SB-9,-119.0260167,33.471,2019-07-14,21
A69-1602-9721,SB-9.5,-119.02422,33.4777,2019-07-24,21
A69-1602-9723,SB-1,-119.025,33.488,2019-09-25,21
A69-1602-9723,SB-10,-119.0228,33.484,2019-07-06,21
A69-1602-9723,SB-3,-119.04055,33.487,2019-07-21,21
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-06-13,20
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-07-08,20
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-07-26,20
A69-1602-9712,SB-10,-119.0228,33.484,2019-05-30,20
A69-1602-9712,SB-10,-119.0228,33.484,2019-07-27,20
A69-1602-9712,SB-3,-119.04055,33.487,2019-08-06,20
A69-1602-9712,SB-6,-119.0457167,33.468,2019-07-25,20
A69-1602-9712,SB-7,-119.0418333,33.464,2018-08-21,20
A69-1602-9712,SB-7,-119.0418333,33.464,2018-12-02,20
A69-1602-9712,SB-7,-119.0418333,33.464,2018-12-22,20
A69-1602-9712,SB-7,-119.0418333,33.464,2019-04-06,20
A69-1602-9712,SB-9,-119.0260167,33.471,2019-08-06,20
A69-1602-9712,SB-9.5,-119.02422,33.4777,2019-06-08,20
A69-1602-9714,SB-7,-119.0418333,33.464,2018-09-06,20
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-09-09,20
A69-1602-9718,SB-1,-119.025,33.488,2019-07-12,20
A69-1602-9718,SB-1,-119.025,33.488,2019-08-06,20
A69-1602-9718,SB-1,-119.025,33.488,2019-09-05,20
A69-1602-9718,SB-2,-119.03167,33.49052,2018-08-29,20
A69-1602-9718,SB-3,-119.04055,33.487,2019-08-21,20
A69-1602-9718,SB-3,-119.04055,33.487,2019-09-02,20
A69-1602-9718,SB-3,-119.04055,33.487,2019-09-16,20
A69-1602-9718,SB-6,-119.0457167,33.468,2019-09-17,20
A69-1602-9718,SB-7,-119.0418333,33.464,2018-09-11,20
A69-1602-9718,SB-9,-119.0260167,33.471,2019-05-27,20
A69-1602-9719,SB-10,-119.0228,33.484,2019-07-04,20
A69-1602-9719,SB-9,-119.0260167,33.471,2019-08-31,20
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-10-09,20
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-07-10,20
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-07-18,20
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-10-15,20
A69-1602-9720,SB-10,-119.0228,33.484,2019-08-26,20
A69-1602-9720,SB-10,-119.0228,33.484,2019-10-09,20
A69-1602-9720,SB-6,-119.0457167,33.468,2019-07-10,20
A69-1602-9720,SB-6,-119.0457167,33.468,2019-07-11,20
A69-1602-9720,SB-9,-119.0260167,33.471,2019-07-16,20
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-07-02,20
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-10-07,20
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-10-15,20
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-08-27,20
A69-1602-9723,Mound Inshore,-119.0193,33.4879,2019-08-19,20
A69-1602-9723,SB-10,-119.0228,33.484,2019-10-15,20
A69-1602-9723,SB-6,-119.0457167,33.468,2019-08-31,20
A69-1602-9723,SB-6,-119.0457167,33.468,2019-10-04,20
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-07-09,19
A69-1602-9712,SB-7,-119.0418333,33.464,2018-09-08,19
A69-1602-9712,SB-7,-119.0418333,33.464,2018-09-15,19
A69-1602-9712,SB-7,-119.0418333,33.464,2018-11-24,19
A69-1602-9712,SB-7,-119.0418333,33.464,2018-12-21,19
A69-1602-9712,SB-7,-119.0418333,33.464,2019-03-13,19
A69-1602-9712,SB-7,-119.0418333,33.464,2019-05-02,19
A69-1602-9712,SB-7,-119.0418333,33.464,2019-05-09,19
A69-1602-9712,SB-7,-119.0418333,33.464,2019-05-27,19
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-08-03,19
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-08-04,19
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-08-16,19
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-09-24,19
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-09-29,19
A69-1602-9716,SB-10,-119.0228,33.484,2019-09-12,19
A69-1602-9716,SB-10,-119.0228,33.484,2019-09-18,19
A69-1602-9716,SB-7,-119.0418333,33.464,2018-08-26,19
A69-1602-9716,SB-9,-119.0260167,33.471,2019-10-07,19
A69-1602-9718,Mound Inshore,-119.0193,33.4879,2019-09-14,19
A69-1602-9718,SB-1,-119.025,33.488,2019-09-06,19
A69-1602-9718,SB-10,-119.0228,33.484,2019-06-14,19
A69-1602-9718,SB-8,-119.0348,33.461,2018-08-26,19
A69-1602-9718,SB-8,-119.0348,33.461,2018-10-20,19
A69-1602-9718,SB-9,-119.0260167,33.471,2019-05-22,19
A69-1602-9718,SB-9,-119.0260167,33.471,2019-05-25,19
A69-1602-9718,SB-9,-119.0260167,33.471,2019-07-31,19
A69-1602-9718,SB-9,-119.0260167,33.471,2019-08-19,19
A69-1602-9718,SB-9.5,-119.02422,33.4777,2019-08-30,19
A69-1602-9719,SB-10,-119.0228,33.484,2019-07-13,19
A69-1602-9719,SB-9,-119.0260167,33.471,2019-09-18,19
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-07-03,19
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-07-10,19
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-07-12,19
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-09-07,19
A69-1602-9720,SB-1,-119.025,33.488,2019-07-14,19
A69-1602-9720,SB-10,-119.0228,33.484,2019-07-04,19
A69-1602-9720,SB-10,-119.0228,33.484,2019-07-27,19
A69-1602-9720,SB-10,-119.0228,33.484,2019-09-06,19
A69-1602-9720,SB-6,-119.0457167,33.468,2019-08-23,19
A69-1602-9720,SB-9,-119.0260167,33.471,2019-10-16,19
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-08-25,19
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-10-06,19
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-10-16,19
A69-1602-9721,Mound Inshore,-119.0193,33.4879,2019-08-02,19
A69-1602-9721,SB-1,-119.025,33.488,2019-07-29,19
A69-1602-9721,SB-6,-119.0457167,33.468,2019-07-03,19
A69-1602-9723,SB-6,-119.0457167,33.468,2019-09-12,19
A69-1602-9723,SB-9.5,-119.02422,33.4777,2019-07-27,19
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-07-02,18
A69-1602-9712,SB-1,-119.025,33.488,2019-08-09,18
A69-1602-9712,SB-6,-119.0457167,33.468,2019-07-30,18
A69-1602-9712,SB-7,-119.0418333,33.464,2018-09-03,18
A69-1602-9712,SB-7,-119.0418333,33.464,2018-09-18,18
A69-1602-9712,SB-7,-119.0418333,33.464,2018-10-10,18
A69-1602-9712,SB-7,-119.0418333,33.464,2018-11-09,18
A69-1602-9712,SB-7,-119.0418333,33.464,2018-11-12,18
A69-1602-9712,SB-7,-119.0418333,33.464,2018-11-13,18
A69-1602-9712,SB-7,-119.0418333,33.464,2018-11-23,18
A69-1602-9712,SB-7,-119.0418333,33.464,2018-12-16,18
A69-1602-9712,SB-7,-119.0418333,33.464,2018-12-26,18
A69-1602-9712,SB-7,-119.0418333,33.464,2018-12-31,18
A69-1602-9712,SB-7,-119.0418333,33.464,2019-04-08,18
A69-1602-9712,SB-7,-119.0418333,33.464,2019-04-20,18
A69-1602-9712,SB-7,-119.0418333,33.464,2019-04-21,18
A69-1602-9712,SB-9,-119.0260167,33.471,2019-06-26,18
A69-1602-9712,SB-9.5,-119.02422,33.4777,2019-07-28,18
A69-1602-9714,SB-7,-119.0418333,33.464,2018-09-20,18
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-08-12,18
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-05-29,18
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-09-13,18
A69-1602-9716,SB-9,-119.0260167,33.471,2018-10-17,18
A69-1602-9716,SB-9.5,-119.02422,33.4777,2019-10-10,18
A69-1602-9718,SB-1,-119.025,33.488,2019-06-09,18
A69-1602-9718,SB-1,-119.025,33.488,2019-08-11,18
A69-1602-9718,SB-1,-119.025,33.488,2019-09-22,18
A69-1602-9718,SB-10,-119.0228,33.484,2019-08-15,18
A69-1602-9718,SB-3,-119.04055,33.487,2019-08-20,18
A69-1602-9718,SB-3,-119.04055,33.487,2019-09-10,18
A69-1602-9718,SB-7,-119.0418333,33.464,2018-08-21,18
A69-1602-9718,SB-7,-119.0418333,33.464,2018-09-09,18
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-07-07,18
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-10-07,18
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-08-04,18
A69-1602-9720,SB-1,-119.025,33.488,2019-07-30,18
A69-1602-9720,SB-1,-119.025,33.488,2019-09-01,18
A69-1602-9720,SB-10,-119.0228,33.484,2019-08-08,18
A69-1602-9720,SB-10,-119.0228,33.484,2019-08-17,18
A69-1602-9720,SB-10,-119.0228,33.484,2019-09-28,18
A69-1602-9720,SB-6,-119.0457167,33.468,2019-07-13,18
A69-1602-9720,SB-6,-119.0457167,33.468,2019-08-06,18
A69-1602-9720,SB-6,-119.0457167,33.468,2019-08-28,18
A69-1602-9720,SB-6,-119.0457167,33.468,2019-08-31,18
A69-1602-9720,SB-6,-119.0457167,33.468,2019-09-14,18
A69-1602-9720,SB-9,-119.0260167,33.471,2019-08-24,18
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-07-05,18
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-08-18,18
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-10-11,18
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-09-23,18
A69-1602-9721,SB-10,-119.0228,33.484,2019-09-27,18
A69-1602-9723,Mound Inshore,-119.0193,33.4879,2019-08-21,18
A69-1602-9723,SB-10,-119.0228,33.484,2019-09-18,18
A69-1602-9723,SB-6,-119.0457167,33.468,2019-08-05,18
A69-1602-9723,SB-7,-119.0418333,33.464,2019-07-17,18
A69-1602-9723,SB-9.5,-119.02422,33.4777,2019-08-03,18
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-07-05,17
A69-1602-9712,SB-1,-119.025,33.488,2019-07-25,17
A69-1602-9712,SB-10,-119.0228,33.484,2019-06-27,17
A69-1602-9712,SB-6,-119.0457167,33.468,2019-07-01,17
A69-1602-9712,SB-7,-119.0418333,33.464,2018-09-24,17
A69-1602-9712,SB-7,-119.0418333,33.464,2018-10-11,17
A69-1602-9712,SB-7,-119.0418333,33.464,2018-11-19,17
A69-1602-9712,SB-7,-119.0418333,33.464,2018-11-26,17
A69-1602-9712,SB-7,-119.0418333,33.464,2018-12-27,17
A69-1602-9712,SB-7,-119.0418333,33.464,2019-02-20,17
A69-1602-9712,SB-7,-119.0418333,33.464,2019-02-21,17
A69-1602-9712,SB-7,-119.0418333,33.464,2019-02-26,17
A69-1602-9712,SB-7,-119.0418333,33.464,2019-03-09,17
A69-1602-9712,SB-7,-119.0418333,33.464,2019-05-19,17
A69-1602-9712,SB-7,-119.0418333,33.464,2019-05-20,17
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-08-02,17
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-08-07,17
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-09-25,17
A69-1602-9716,SB-10,-119.0228,33.484,2019-10-01,17
A69-1602-9716,SB-6,-119.0457167,33.468,2019-09-10,17
A69-1602-9716,SB-6,-119.0457167,33.468,2019-09-11,17
A69-1602-9716,SB-6,-119.0457167,33.468,2019-09-13,17
A69-1602-9716,SB-6,-119.0457167,33.468,2019-09-16,17
A69-1602-9716,SB-6,-119.0457167,33.468,2019-09-27,17
A69-1602-9716,SB-9.5,-119.02422,33.4777,2019-09-17,17
A69-1602-9716,SB-9.5,-119.02422,33.4777,2019-09-18,17
A69-1602-9718,SB-1,-119.025,33.488,2019-08-18,17
A69-1602-9718,SB-1,-119.025,33.488,2019-09-18,17
A69-1602-9718,SB-1,-119.025,33.488,2019-09-19,17
A69-1602-9718,SB-3,-119.04055,33.487,2019-08-31,17
A69-1602-9718,SB-3,-119.04055,33.487,2019-09-01,17
A69-1602-9718,SB-7,-119.0418333,33.464,2018-10-04,17
A69-1602-9718,SB-7,-119.0418333,33.464,2018-10-17,17
A69-1602-9718,SB-8,-119.0348,33.461,2018-09-21,17
A69-1602-9718,SB-8,-119.0348,33.461,2018-10-21,17
A69-1602-9718,SB-9,-119.0260167,33.471,2018-08-19,17
A69-1602-9718,SB-9,-119.0260167,33.471,2019-06-01,17
A69-1602-9718,SB-9,-119.0260167,33.471,2019-07-19,17
A69-1602-9718,SB-9,-119.0260167,33.471,2019-08-03,17
A69-1602-9718,SB-9,-119.0260167,33.471,2019-08-14,17
A69-1602-9718,SB-9.5,-119.02422,33.4777,2019-09-17,17
A69-1602-9719,SB-10,-119.0228,33.484,2019-07-06,17
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-09-18,17
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-07-19,17
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-08-28,17
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-10-08,17
A69-1602-9720,SB-1,-119.025,33.488,2019-08-03,17
A69-1602-9720,SB-1,-119.025,33.488,2019-09-06,17
A69-1602-9720,SB-10,-119.0228,33.484,2019-08-03,17
A69-1602-9720,SB-6,-119.0457167,33.468,2019-08-25,17
A69-1602-9720,SB-6,-119.0457167,33.468,2019-09-11,17
A69-1602-9720,SB-9,-119.0260167,33.471,2019-07-09,17
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-08-12,17
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-10-14,17
A69-1602-9721,Mound Inshore,-119.0193,33.4879,2019-08-18,17
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-07-28,17
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-08-01,17
A69-1602-9721,SB-10,-119.0228,33.484,2019-09-02,17
A69-1602-9721,SB-9,-119.0260167,33.471,2019-07-16,17
A69-1602-9723,SB-1,-119.025,33.488,2019-08-22,17
A69-1602-9723,SB-1,-119.025,33.488,2019-09-01,17
A69-1602-9723,SB-10,-119.0228,33.484,2019-07-03,17
A69-1602-9723,SB-10,-119.0228,33.484,2019-08-24,17
A69-1602-9723,SB-10,-119.0228,33.484,2019-09-19,17
A69-1602-9723,SB-10,-119.0228,33.484,2019-10-05,17
A69-1602-9723,SB-4,-119.04978,33.48554,2019-07-07,17
A69-1602-9723,SB-5,-119.0476,33.476,2019-08-05,17
A69-1602-9723,SB-6,-119.0457167,33.468,2019-07-09,17
A69-1602-9723,SB-6,-119.0457167,33.468,2019-07-24,17
A69-1602-9723,SB-6,-119.0457167,33.468,2019-07-30,17
A69-1602-9723,SB-6,-119.0457167,33.468,2019-08-24,17
A69-1602-9723,SB-6,-119.0457167,33.468,2019-09-07,17
A69-1602-9723,SB-6,-119.0457167,33.468,2019-09-10,17
A69-1602-9723,SB-8,-119.0348,33.461,2019-07-07,17
A69-1602-9723,SB-9,-119.0260167,33.471,2019-10-06,17
A69-1602-9723,WR-C,-119.0592,33.48881,2019-07-29,17
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-07-01,16
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-07-28,16
A69-1602-9712,SB-1,-119.025,33.488,2019-07-16,16
A69-1602-9712,SB-1,-119.025,33.488,2019-07-26,16
A69-1602-9712,SB-6,-119.0457167,33.468,2019-06-18,16
A69-1602-9712,SB-6,-119.0457167,33.468,2019-08-07,16
A69-1602-9712,SB-7,-119.0418333,33.464,2018-10-26,16
A69-1602-9712,SB-7,-119.0418333,33.464,2018-11-01,16
A69-1602-9712,SB-7,-119.0418333,33.464,2018-12-30,16
A69-1602-9712,SB-7,-119.0418333,33.464,2019-04-14,16
A69-1602-9712,SB-7,-119.0418333,33.464,2019-05-25,16
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-08-09,16
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-10-02,16
A69-1602-9716,SB-6,-119.0457167,33.468,2019-08-29,16
A69-1602-9716,SB-6,-119.0457167,33.468,2019-09-07,16
A69-1602-9716,SB-6,-119.0457167,33.468,2019-09-15,16
A69-1602-9716,SB-7,-119.0418333,33.464,2018-10-28,16
A69-1602-9716,SB-9,-119.0260167,33.471,2018-09-11,16
A69-1602-9716,SB-9.5,-119.02422,33.4777,2019-10-13,16
A69-1602-9718,SB-1,-119.025,33.488,2019-07-13,16
A69-1602-9718,SB-6,-119.0457167,33.468,2019-07-20,16
A69-1602-9718,SB-9,-119.0260167,33.471,2019-06-07,16
A69-1602-9718,SB-9,-119.0260167,33.471,2019-06-08,16
A69-1602-9718,SB-9,-119.0260167,33.471,2019-08-15,16
A69-1602-9718,SB-9.5,-119.02422,33.4777,2019-06-13,16
A69-1602-9719,SB-10,-119.0228,33.484,2019-07-18,16
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-09-01,16
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-08-14,16
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-09-20,16
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-07-03,16
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-08-19,16
A69-1602-9720,SB-1,-119.025,33.488,2019-08-15,16
A69-1602-9720,SB-10,-119.0228,33.484,2019-08-11,16
A69-1602-9720,SB-10,-119.0228,33.484,2019-09-10,16
A69-1602-9720,SB-10,-119.0228,33.484,2019-10-05,16
A69-1602-9720,SB-10,-119.0228,33.484,2019-10-06,16
A69-1602-9720,SB-6,-119.0457167,33.468,2019-09-30,16
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-07-20,16
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-08-26,16
A69-1602-9721,Mound Inshore,-119.0193,33.4879,2019-09-20,16
A69-1602-9721,SB-10,-119.0228,33.484,2019-09-15,16
A69-1602-9721,SB-10,-119.0228,33.484,2019-09-30,16
A69-1602-9721,SB-9.5,-119.02422,33.4777,2019-07-27,16
A69-1602-9723,SB-1,-119.025,33.488,2019-07-03,16
A69-1602-9723,SB-5,-119.0476,33.476,2019-07-24,16
A69-1602-9723,SB-6,-119.0457167,33.468,2019-09-11,16
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-06-14,15
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-06-28,15
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-06-02,15
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-06-06,15
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-06-27,15
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-07-14,15
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-08-04,15
A69-1602-9712,SB-10,-119.0228,33.484,2019-06-18,15
A69-1602-9712,SB-10,-119.0228,33.484,2019-07-20,15
A69-1602-9712,SB-10,-119.0228,33.484,2019-07-25,15
A69-1602-9712,SB-7,-119.0418333,33.464,2018-08-18,15
A69-1602-9712,SB-7,-119.0418333,33.464,2018-10-12,15
A69-1602-9712,SB-7,-119.0418333,33.464,2018-11-14,15
A69-1602-9712,SB-7,-119.0418333,33.464,2018-11-16,15
A69-1602-9714,SB-7,-119.0418333,33.464,2018-09-25,15
A69-1602-9714,SB-7,-119.0418333,33.464,2018-10-06,15
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-08-06,15
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-09-07,15
A69-1602-9716,SB-10,-119.0228,33.484,2019-09-14,15
A69-1602-9716,SB-10,-119.0228,33.484,2019-10-10,15
A69-1602-9716,SB-6,-119.0457167,33.468,2019-09-04,15
A69-1602-9716,SB-6,-119.0457167,33.468,2019-09-25,15
A69-1602-9716,SB-9,-119.0260167,33.471,2018-10-22,15
A69-1602-9718,Mound Offshore,-119.0168,33.4876,2019-08-26,15
A69-1602-9718,SB-3,-119.04055,33.487,2019-07-18,15
A69-1602-9718,SB-3,-119.04055,33.487,2019-07-23,15
A69-1602-9718,SB-3,-119.04055,33.487,2019-08-22,15
A69-1602-9718,SB-4,-119.04978,33.48554,2019-07-26,15
A69-1602-9718,SB-7,-119.0418333,33.464,2018-08-14,15
A69-1602-9718,SB-8,-119.0348,33.461,2018-08-14,15
A69-1602-9718,SB-8,-119.0348,33.461,2018-10-25,15
A69-1602-9718,SB-8,-119.0348,33.461,2019-07-26,15
A69-1602-9718,SB-9,-119.0260167,33.471,2018-08-26,15
A69-1602-9718,SB-9,-119.0260167,33.471,2018-09-27,15
A69-1602-9718,SB-9,-119.0260167,33.471,2019-08-13,15
A69-1602-9718,SB-9,-119.0260167,33.471,2019-09-21,15
A69-1602-9719,SB-9,-119.0260167,33.471,2019-10-14,15
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-07-08,15
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-07-03,15
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-07-07,15
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-07-31,15
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-09-26,15
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-07-08,15
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-09-30,15
